product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
1e859a053a2210cb74b1134e0419b1dd,beleza_saude,35,795,1,450,30,30,30
1e88eb1734651579b4928df098f4d86c,moveis_decoracao,60,702,2,600,26,8,17
1e89bd6bc4f739a8b303c92d58bf8014,eletrodomesticos,53,106,2,450,20,13,12
1e8aa599b7a43efac798dff87503a424,beleza_saude,41,1655,1,850,20,18,23
1e8c13efcd43c9fb018a870ba9dd73a5,beleza_saude,55,235,1,500,30,12,16
1e8c9a649b9c92a2acf771c3168e15b8,cama_mesa_banho,45,759,1,9550,33,44,33
1e8d46e0cdc62c1ffa69cc04a6f2660f,beleza_saude,34,617,2,250,24,11,11
1e8f7164e2c9b32dcd58e6a6b6b294cb,automotivo,39,77,1,2000,25,6,23
1e919b41a2e4b6055b2498c100e18c75,eletronicos,39,250,1,183,20,14,11
1e946cab712f702ca325f609894b7962,esporte_lazer,49,1973,1,500,24,20,20
1e96993bf0abebd3ee50f96a52bb51aa,moveis_escritorio,60,1167,1,10500,52,50,16
1e96e085361f3bf21a06c876982b64f2,consoles_games,49,2006,3,300,25,11,18
1e9718b1172540cd45abc1cfa8750da6,fashion_bolsas_e_acessorios,33,505,3,300,16,16,12
1e98bf6bff8100a01b0c1039aa05db9a,moveis_decoracao,36,1110,1,1200,80,20,20
1e9da397f7a02c90947b44bfa4a8d0b0,papelaria,54,632,1,400,28,10,18
1e9e02777a02de03c17eb432be7daf71,,,,,200,16,5,15
1e9e8ef04dbcff4541ed26657ea517e5,perfumaria,40,287,1,225,16,10,14
1e9f407b0d5f8f439956c66df050c107,eletroportateis,46,603,1,450,20,20,25
1ea0352ad33ece4164c6f98f2c25bc6f,climatizacao,57,735,2,800,40,5,20
1ea233affdd668b45c809f65711ccd37,sinalizacao_e_seguranca,55,226,4,200,26,4,19
1ea2fc5b9d57d4a38537bc42da63952f,relogios_presentes,55,854,4,500,19,8,12
1ea666016f92dbe83254279eda832f34,malas_acessorios,51,396,3,350,25,10,20
1ea8d02d9ad9f5e5987010de353fa800,ferramentas_jardim,48,1100,2,1700,21,17,17
1ea9a0015a93db6e4afd5205bc362e65,fashion_bolsas_e_acessorios,23,500,4,100,16,10,12
1eacd44485008a89ec96c524993d8207,telefonia,60,776,6,350,17,4,12
1eaf224c19e07b6e50bf0119eea1dd26,cama_mesa_banho,58,189,1,1350,48,9,38
1eb0f26a0aa59535c7bee3e2c02093d7,beleza_saude,40,1177,1,2400,19,16,16
1eb30ad5e28de3838ccc658fa4eec948,brinquedos,50,233,1,400,45,15,35
1eb44be9d824d20602d68a0f3346d8d7,cama_mesa_banho,55,148,1,6200,35,15,25
1eb4a9aee05c9cad041e09add2a26d68,malas_acessorios,51,244,1,800,38,8,28
1eb5b06a73df439c29be30c762965ce3,relogios_presentes,55,328,1,900,23,15,19
1eb85357e22bf0c8c2a6f10eafad8423,consoles_games,49,496,2,700,17,7,17
1eba879220bd0981a0e2fbab499ed4e1,moveis_escritorio,57,476,1,8950,52,51,17
1ebb6bef272babda147dfdc51b0201e7,fashion_bolsas_e_acessorios,48,382,5,300,16,9,11
1ebd1450a2b8d51ffda696956426024a,cama_mesa_banho,45,102,1,300,26,3,21
1ebde342c905182ffc07333fc569c590,cama_mesa_banho,23,416,2,738,38,8,24
1ec18a242e7ed004de8161b60f0262b1,esporte_lazer,59,628,1,250,19,6,16
1ec3e93251df2e23babb7daa30c52496,esporte_lazer,34,231,2,100,16,16,11
1ec486885049bbb9b79351d150ed18c4,fashion_bolsas_e_acessorios,36,412,5,100,16,5,20
1ec5253cf0b6d3a31b822770cfa139b5,utilidades_domesticas,28,337,1,9000,50,14,50
1ec5373950b7877c5de483a123223810,esporte_lazer,42,2819,1,3700,30,20,20
1ec597ef2aaee9e73f32a970247f3192,beleza_saude,60,2910,5,300,26,26,11
1ec5d3bb50a489c6ac8923101492c197,cool_stuff,55,509,2,1550,61,31,21
1ec8a5b7b30228bf933cb71d7be5ccb7,utilidades_domesticas,52,711,1,21400,90,30,60
1eca63a94a93dad2e0d65d2a29635d3e,esporte_lazer,57,576,1,1500,26,18,18
1ecaa47c3ade7f098ca5dd97e8dcb018,telefonia,54,653,1,150,19,3,11
1ecbc86db1d81121dcf8790e2fa31ddd,utilidades_domesticas,58,515,3,200,16,10,14
1ed390fc2e1df06251341c288d315eea,esporte_lazer,56,1236,1,4350,20,20,20
1ed4a7921293b8e5e028f0dd4cc166a6,moveis_decoracao,25,527,3,545,17,13,17
1ed581dc2a08b818ca4a5a45f563e06b,utilidades_domesticas,50,489,1,300,25,2,17
1ed5f2a2e075f5f245029c6b61420dae,esporte_lazer,57,1413,1,300,25,25,25
1ed65bd74fcdbc4b99bc838f1b8583e8,esporte_lazer,45,317,2,500,25,25,25
1ed724b5e4b638eeb4bd3487d88b8f28,cool_stuff,51,2676,1,265,24,9,17
1ede3c17889b7e18f4ac33d2fd0bef96,moveis_decoracao,33,1200,1,14033,101,8,57
1ee03eca6034b77b25d08c004bc79dd8,fashion_bolsas_e_acessorios,49,1485,2,200,16,2,11
1ee079ac734051dc6b17c085dc203b0c,eletroportateis,57,2259,1,550,20,13,21
1ee194d6fcec9e4cbaeef1a99a6911a2,cama_mesa_banho,56,279,1,500,34,23,43
1ee1a3e374020805c935a1a99975e414,telefonia,57,540,3,250,17,4,12
1ee3d206670e9b58fefad84442e2f265,relogios_presentes,50,551,1,400,22,14,27
1ee989a922dba7ff11c8c530b439ec2b,construcao_ferramentas_jardim,43,2031,1,825,17,16,13
1ef4d09abc3b209cfc14875996252306,beleza_saude,53,1287,1,625,16,14,15
1ef5ef43b311a978115840517ac78943,automotivo,60,204,2,150,25,20,25
1ef71d12e77a6bb27f555c45747807ab,brinquedos,36,478,1,625,31,10,22
1ef8a6296ad9dd22ff1a386b57709314,beleza_saude,36,280,1,1362,21,21,21
1efd84ba20d23186f576a37baf64ae9d,cool_stuff,32,133,1,200,18,12,16
1efe84b450fd2e07ceac3cd1ace28348,malas_acessorios,57,488,3,19100,40,78,41
1f05dcc70c1a19407641eccea8ef3bdc,fashion_roupa_feminina,60,341,1,1700,25,10,17
1f06d9b36ed20e13e3d95072487e4cb3,fashion_roupa_masculina,52,541,4,500,40,10,40
1f08ab38da3a77a8e0bd17e63df35827,cool_stuff,57,342,4,350,20,5,20
1f0c584db83694c3a4bf117c8829a87a,bebes,56,1317,3,950,42,25,15
1f0d72fdb89c51b0b2fb2dd7baa63a8a,eletrodomesticos,56,122,1,300,28,13,18
1f0f0d2254362b05c2248e033053825a,moveis_decoracao,43,862,1,600,20,10,20
1f0fa82e30437fd4a2596a4ad75d8ee0,utilidades_domesticas,53,462,1,530,17,17,19
1f0faca592be013ccc1cd6cc5517eef7,beleza_saude,55,1593,3,850,16,35,11
1f112631857414c63be3c00b6d8bf45f,relogios_presentes,58,593,1,467,19,13,20
1f11ca0065518d335b576597c5b7f072,esporte_lazer,50,664,1,180,18,10,14
1f1354b0aa934e7ad75546467a6d028b,moveis_decoracao,47,372,1,400,37,15,27
1f13ebbc80d3713a1abdd12696605956,consoles_games,57,799,1,775,29,21,25
1f14955ab3f179a666e101d5984b1319,fashion_bolsas_e_acessorios,30,227,2,300,16,8,11
1f15aad258a1559be6c62fe1a774daa7,pet_shop,43,259,3,700,20,20,20
1f180c96859564dd5857185f5914d2c7,cama_mesa_banho,60,189,1,1900,36,7,29
1f24b46fe73e9c77bfdf756f69f3ea8b,fashion_bolsas_e_acessorios,46,691,1,100,17,7,12
1f276c0b550d51ec77e9414aa6c45d74,automotivo,52,1628,3,550,16,21,18
1f2a1eb53046341d5e07150430b9f091,casa_construcao,59,918,7,750,16,29,16
1f2a3bd182a1004ffa295c0c54d1a653,automotivo,58,863,6,2000,20,20,20
1f2b3e5d739add9d4596ba6de24204d4,beleza_saude,59,926,1,10350,36,19,40
1f2b62e693c588aef7be1f457137b15e,moveis_decoracao,58,2276,2,3000,69,11,11
1f2bcc5a21172c008ccbcc28afb8bced,moveis_decoracao,63,635,10,1300,38,15,23
1f305b83cff66e6473d13aa6c64e5a20,esporte_lazer,48,554,1,2400,90,16,26
1f30aacc69904c0d0bf8d05cb2abef72,cama_mesa_banho,58,293,1,1850,40,10,30
1f32407ca906dd7917d2d3dc56b223ad,brinquedos,24,348,2,200,25,11,14
1f32fa4223c913c075458059fde383bb,informatica_acessorios,46,207,2,950,36,15,23
1f3365ddc6456d082f482309326f037c,esporte_lazer,60,1278,4,600,18,5,18
1f33f54aa8e680e3d3b654539abfdcca,relogios_presentes,37,637,1,700,19,9,15
1f343ac0c965c5088a9d3c0c65c30f67,utilidades_domesticas,54,244,1,750,55,8,23
1f347a9e26fb793f3730f30deecc682f,livros_importados,59,195,1,800,30,2,21
1f357ab8013614c1df271ebd662dd7a2,automotivo,59,651,5,4300,78,4,47
1f388485320e7817bedef000d1890c0a,audio,58,1138,3,200,16,3,14
1f39e56ddd4944595b9a7d9d7e4e16f3,papelaria,53,576,1,2400,30,5,21
1f3b8727459b932736f709be23eef109,cama_mesa_banho,60,870,1,19200,58,44,53
1f3c4e3bcb3d2d1c4da4692dbf20de5a,perfumaria,58,686,1,277,17,13,12
1f40cca568a44eb6405b017e2418f53c,eletronicos,47,306,1,200,21,7,14
1f41007b4fd761b2fe56b77b7e0e58be,moveis_decoracao,64,473,2,600,80,10,60
1f411e9a31196b71ed8438c8254b858e,pcs,54,1053,2,11850,50,50,25
1f413d93546f7ee41457fa988ddd82ed,beleza_saude,48,681,1,500,18,18,18
1f4183ec3278c69b1237f900c701b762,malas_acessorios,46,748,4,2800,36,34,27
1f42966deb959a8433468ac0078b60da,esporte_lazer,34,459,5,650,23,30,30
1f44a842567301d9eb5c36641e17480f,automotivo,59,1648,3,600,16,21,18
1f456c34d70ce7a6bcb86a6f5a3fb888,beleza_saude,51,2388,3,250,23,7,15
1f459c80ec206dc814560de10182cdaf,relogios_presentes,42,596,1,500,18,14,17
1f46e84d4c98952d675fbd9bf529a96c,automotivo,58,315,1,200,18,3,14
1f48020881e631a1f4077698cc78204a,ferramentas_jardim,60,1033,3,300,20,9,14
1f49bc80950157ddb33dfad044f20be7,automotivo,58,717,5,1100,23,7,38
1f4a5027e72750aea66afd594f9dc10b,eletroportateis,57,427,1,13800,50,37,37
1f50c7757334d6acef5e3c5fa64eb3c7,moveis_decoracao,40,406,3,700,24,19,22
1f532d60bbc8273d9dd553120f6e47d5,ferramentas_jardim,59,1609,2,6950,21,65,21
1f541a93f4fa4b8d15c7d5ed83836484,agro_industria_e_comercio,50,418,1,12850,41,42,47
1f5542855786adc0116f56cfd6f9f830,,,,,150,20,5,20
1f58e3c365e615b33b2b30b068d7578a,beleza_saude,58,813,1,600,20,10,15
1f58ebdc810e1d5c7cead7f763c27a94,cama_mesa_banho,51,421,1,550,30,5,25
1f5a00433bd192f9ecdbb987e7866c3e,cama_mesa_banho,54,836,1,1400,16,16,16
1f5b481884bcb937cc06892b7419eaf8,beleza_saude,53,1003,1,500,26,6,21
1f5f0f003ce8595ad88fb215ec1409e6,cine_foto,52,1015,5,1950,60,15,15
1f60570b3795d85b7b2a879f921e06bd,malas_acessorios,48,206,2,350,20,20,20
1f6152747a58175ea9be895d066a0429,relogios_presentes,55,218,1,400,18,12,12
1f624c9baa5906ea6b9ff4ccfbb4d6c0,relogios_presentes,44,1562,3,358,19,12,15
1f64ec386a6be322e71596931f5d2377,perfumaria,46,499,1,200,16,22,11
1f67ce45ef6e16a7f2f56674dabd5f40,utilidades_domesticas,25,580,3,700,16,12,12
1f689385c7b14e8d5c593a1045c82776,utilidades_domesticas,36,475,1,750,21,7,11
1f6cbd49dcb5d56eb874bf9889f9fd72,cama_mesa_banho,54,396,1,3550,45,15,35
1f7164d40ac0579d08c5b77af30f8dd0,cama_mesa_banho,57,414,1,7850,16,56,50
1f75be631e988bb0ad750e60e18d043b,beleza_saude,29,378,2,200,25,10,15
1f78ffcfb88226a0905e335084c1fa5d,cama_mesa_banho,56,186,1,10300,31,71,51
1f792af77962621fcc80d95c2897bb19,cama_mesa_banho,40,590,1,250,22,5,16
1f7aa19e7161eef1ffff0599cebcbdb7,informatica_acessorios,60,549,1,400,30,15,15
1f7d5ed869623b79db194aaed277d963,esporte_lazer,56,2274,1,2600,22,22,22
1f8281d23bd0d53a9d2cea4bad53ca58,moveis_decoracao,52,745,4,18200,40,60,40
1f833cc7a418205cf50f5e834c6a2134,construcao_ferramentas_construcao,60,296,2,300,20,5,20
1f839ba5b57051fac3461bc202ad9cce,telefonia,49,371,2,125,20,13,17
1f851a7f6257c8bfa62e1853e4b6bf63,bebes,55,1575,1,3117,37,31,43
1f85abca5a45544302089b5d442b4370,esporte_lazer,52,1450,1,1900,38,25,26
1f868693b3708b4337dee9bac46c837a,utilidades_domesticas,56,838,1,2100,30,30,30
1f88e86c9d7f76b2ab388a07cc8b535b,esporte_lazer,56,416,1,200,34,5,26
1f8aad0f80f6d061b4d09e538ad496d7,brinquedos,24,155,1,500,28,4,14
1f8e37053267b9ea6ef0fbb02cbdce80,utilidades_domesticas,55,832,1,6250,30,30,30
1f8e6a79faf4326701aa4b07c0b955e1,telefonia,53,1586,1,538,14,10,11
1f8fc2e117826028a2f1ad01a8638d62,utilidades_domesticas,45,347,1,4050,32,32,22
1f9210c9ed7b87ba42a048f297fbeb03,moveis_decoracao,60,1673,2,550,52,11,11
1f975d7b550d3ba8161a3c77a3d800a4,informatica_acessorios,58,1674,2,4150,30,20,20
1f9799a175f50c9fa725984775cac5c5,cama_mesa_banho,51,82,1,1000,40,5,25
1f9a992e9e20d544dead76bd2a0560f9,brinquedos,36,492,1,200,16,16,16
1f9c7cb810e038f7414d60d43bc97d18,esporte_lazer,31,211,1,850,51,16,20
1f9cf07059cdfc8fd3797cfe11ea589c,moveis_decoracao,58,1969,2,3000,69,11,11
1f9f5468776e35e451d4e2eabf10c523,utilidades_domesticas,60,547,2,400,40,10,25
1fa0405a3e10af836278d7667629623e,relogios_presentes,41,352,1,650,16,11,11
1fa0faff5eafb13003f9559ebe6becb3,relogios_presentes,59,159,1,200,16,2,20
1fa419f430caa58899132fe77917b7b6,moveis_decoracao,60,214,4,2500,25,23,25
1fa4a6c717a31a25a59f6c5ebdf975cc,bebes,39,259,1,20900,65,35,55
1fa4ef78e1b8f0afea31e4ae9578affd,cama_mesa_banho,55,739,1,1600,40,20,20
1fa52682d6938b129312ef4cffac1711,informatica_acessorios,30,351,1,550,34,14,14
1fa5685b6d15b1f431092eb5e391250c,moveis_decoracao,39,317,1,1550,37,10,29
1fa728d99803c8849b5c95cfeaf9b60c,pcs,63,451,6,3000,30,6,42
1fa784d8744e3ed625d8651ddb15e33b,perfumaria,47,534,7,1800,35,26,26
1fa968aa921dd9cdf625d5caf8f96654,esporte_lazer,50,830,1,700,16,15,15
1fac2e6b0fdfb2e529fc9960c5270aeb,instrumentos_musicais,60,222,1,700,20,20,20
1fad46b84ac1748ff47bf2d703565a7a,climatizacao,40,929,1,9300,38,36,35
1fafb4fdc8f7b3d202cb39f1218934e7,informatica_acessorios,34,277,2,100,20,3,15
1fb08bbca0db8e25edd1275caed54e19,relogios_presentes,56,696,1,425,25,12,23
1fb2c1a0d7f863e0644077cb5d8f80df,moveis_escritorio,41,2261,1,16500,58,28,58
1fb344134cd7164d32dea4d87ba3ec5a,ferramentas_jardim,57,1160,1,625,23,18,20
1fb368a1506cced21a07abb6d220c4e1,consoles_games,46,1469,4,98,17,7,12
1fb586196a6ef3b8ac6e33b0fd7ddc6c,esporte_lazer,59,605,5,450,32,5,16
1fb5b722c7edef5967d921c3ea7511b7,brinquedos,39,688,2,950,33,25,25
1fb5f3130b9f5c67e7dc57e0f5df6e6d,instrumentos_musicais,57,1096,5,1850,54,16,11
1fbb1fca915498c75efc551f5a32f08b,telefonia,56,1298,1,200,18,6,12
1fbeaaa01377d3f600de52f455ef578c,cama_mesa_banho,55,664,1,2800,44,10,34
1fbec17963585b6f1839b3a81fd73015,informatica_acessorios,36,498,1,1000,18,9,16
1fc06ef354abfb79af03e2ac29577b03,papelaria,58,183,2,3200,28,55,37
1fc3aadb8bb11f56f13ea8999066bd81,moveis_decoracao,57,1972,2,3000,69,11,11
1fc4d10c30db884f34f1b8388731b021,brinquedos,44,2178,7,900,35,8,35
1fc6e1729d564ec77eeeb9df95fca74f,fashion_bolsas_e_acessorios,38,827,1,100,16,5,16
1fcaf044ff67ca59df3f6cc560d9fbfc,esporte_lazer,31,958,3,2350,92,4,24
1fcb60b5848efd11d95695cbad320c14,cama_mesa_banho,49,544,1,4300,35,35,35
1fcbdcb14ed564faddf72bbcef855036,construcao_ferramentas_iluminacao,53,1146,3,300,16,10,16
1fccfee027ea87e93eaa5b05120e9c63,,,,,7000,50,50,50
1fce7b244f4a45431713165a869f5f32,perfumaria,56,1420,2,575,16,22,16
1fceb6597ec80646345b1d8517b48cb2,malas_acessorios,42,413,1,700,16,30,20
1fcf5e0632e4af48ee4956c82c8fff3b,bebidas,55,3400,3,250,25,17,17
1fd10191b0bcd5aa4020c0721372510c,bebes,56,2176,2,3200,55,10,40
1fd2441965108612e42f81661582a3e5,telefonia,54,415,3,100,19,3,11
1fd3bb291e0dba9d6081eb914303993b,utilidades_domesticas,33,247,2,350,30,30,30
1fd46d26e6d9800e915b195cb8b51f57,perfumaria,47,1035,1,200,20,20,20
1fd570765d10abc088a6e78a8a75a7d4,relogios_presentes,45,300,1,425,21,15,16
1fd5b8526b883f92d22dc09cda3031e3,cama_mesa_banho,54,123,2,350,70,8,45
1fd68fefef8ff576fc3fac7db97f67f1,cama_mesa_banho,53,558,1,2400,41,11,36
1fd78e3ef5fc49eddd84e82c035b682c,moveis_decoracao,42,461,3,2200,28,28,38
1fd95182c672cf5b10c82207ca5dab97,automotivo,58,797,5,1100,23,7,38
1fdac0720456c9b74b0a93aeb821d5a2,moveis_decoracao,56,546,2,200,16,11,16
1fde73e6b6d28627ff16e222b0044b10,,,,,500,22,11,11
1fde7ac241af066577f1b1602435beaf,moveis_decoracao,56,1941,4,2450,105,3,70
1fe1f9dca96414bdc282cddb276db70e,moveis_decoracao,50,924,1,600,17,17,17
1fe459940e7d5e442ac6c1ee4d137989,bebidas,60,634,2,1250,30,21,21
1fe7076c53248559454a7e1d6c1037f9,cama_mesa_banho,55,105,1,500,20,10,15
1fe7c14d5b10473294330ae485559ea1,informatica_acessorios,57,310,1,400,19,5,12
1fe8e6e01596885617fa1c90d29c2f81,beleza_saude,41,1049,1,750,30,10,17
1fea2a921fb07ca863ffdda55598bbdd,beleza_saude,58,225,1,400,16,22,11
1fea52abea2c885fbf9c625a6a3f140a,informatica_acessorios,44,453,1,175,16,7,12
1fee07af6000817a742999e65c190276,esporte_lazer,53,852,2,1033,46,32,14
1ff03883acc92ad1f4eb8ed40ad25bf9,agro_industria_e_comercio,43,1100,3,900,20,5,11
1ff07d822435ad0061151419f62e51aa,climatizacao,55,296,1,7333,51,46,31
1ff0bca5b9068c1855e89ec8a9bb6382,cool_stuff,52,165,1,3200,48,19,19
1ff1090afbb3b1a09f61f5e49f0a6cce,relogios_presentes,40,602,1,293,18,11,16
1ff18eb99f2be0ccb3fb4e39d662308f,moveis_decoracao,45,354,2,1050,35,20,35
1ff1ab7f1fb2e52ac45d89d1b63cbfbf,beleza_saude,50,1939,1,700,20,12,14
1ffbbf003b5a076002ac9deac36b1c4c,moveis_decoracao,41,352,1,5150,25,25,20
1ffe0f57d9bad302d252f7df6d6d29fc,automotivo,59,1391,3,1700,34,18,16
1ffe365aa7583189e63f2fa4f060b269,esporte_lazer,57,785,4,5200,20,60,35
2001ae82f374f0f76db97ad0b37231da,papelaria,55,926,3,1500,50,20,50
2002fc3ec2d8a30a7588628fe7aff958,eletronicos,57,432,1,200,16,6,14
2007f2b457d10773f0d40622a433a22c,perfumaria,45,951,2,100,16,11,14
20082386a501cbd8c41765656a115a2f,climatizacao,47,406,1,6100,42,42,35
20090bcd0d43eb49feb63d53d387780b,cool_stuff,63,2597,10,300,17,17,20
2009f9265306f26803dd5a243416707f,bebes,60,1212,4,1200,28,13,21
200b6dfc80a2ec5fee97a72da6589698,papelaria,53,227,1,400,16,29,23
200eaffedd57c444ee6cd8ee8644039d,relogios_presentes,49,389,1,525,23,6,21
200eed7d1d3482898094819dbec1cb52,utilidades_domesticas,48,1202,3,500,19,12,12
20126b44913d3e4d5102e915f2558a7d,relogios_presentes,40,580,1,500,33,5,33
2012a57204f00f8fd57f8196130bee26,cama_mesa_banho,54,660,1,1050,35,3,30
2015986e064ebba656b2c86e34a64f5c,informatica_acessorios,46,285,1,100,16,5,16
2016dc27f7cc30f18815b34170e0ce98,beleza_saude,46,1343,3,3267,31,25,23
201842e46ecc7b96047e78835d973548,consoles_games,44,482,3,500,20,30,20
201ec8e4fb8456dd06265be68eb419a7,moveis_decoracao,52,1743,2,800,68,8,13
201fc8c37f99b9911c8ccb421d34b0d0,brinquedos,55,990,3,700,16,50,30
20205e1ea024aec43a7a3fc0d8f7a287,moveis_decoracao,60,464,1,1500,105,5,30
2020db9c389956e879dd05e6250413d8,malas_acessorios,24,519,5,4000,38,52,22
2022aa748485ad1226fc9519906cfcf1,consoles_games,34,168,2,355,18,17,14
202461254670632afd89ac8034e87453,moveis_decoracao,58,646,1,300,16,30,20
2028bf1b01cafb2d2b1901fca4083222,perfumaria,54,1536,2,250,20,8,21
2029248294c186017ecfc48cecd47bbd,ferramentas_jardim,44,586,3,3250,32,14,22
202a77df8644deb5f8006aea1e013d5d,automotivo,60,719,6,6650,53,43,11
202bd859659a841de892b00c341300ff,relogios_presentes,57,573,8,200,16,2,11
202d6bc7af7609f371b94e032925d314,cama_mesa_banho,54,390,1,550,16,10,16
202d7062d09aa564dfd5aaa1aac775b6,moveis_decoracao,50,1538,2,1600,54,8,11
202e0b8be6faeeee14087bccc530befe,moveis_decoracao,31,276,1,350,17,26,17
203086d8efe5991e11ed8f673bd18d64,papelaria,55,873,5,650,25,25,25
20317fb1b6bc61c03c53d595462f4e96,cama_mesa_banho,59,140,1,2100,36,8,27
2031ee6574c322f4e3be624d8433052d,automotivo,60,179,2,150,25,5,20
203270865d37baf60cc079edfa4fb6c6,relogios_presentes,30,389,1,450,17,11,12
20332c1e41e427864b3561a657caaf0d,relogios_presentes,59,916,1,700,16,12,12
2033d09ad6c9ca9a5f3344e4846ca449,beleza_saude,28,686,1,1200,30,12,16
2033f8047e20d2a47e76d9fa1d05fca2,esporte_lazer,39,208,1,50,25,25,25
20340463234672489d7a3437445df770,moveis_decoracao,56,2051,3,600,68,8,13
2037fcc268b127d15234b91f823f734a,fashion_bolsas_e_acessorios,51,731,1,200,16,2,20
2039ecc2a76b653fb536a86a570e66d8,esporte_lazer,57,407,1,500,20,6,15
204066e9c9f66ce2f88cbf4dfcb4edce,bebes,53,623,2,21200,75,52,25
20415eb4f2c37838abe474b4d601da86,utilidades_domesticas,51,101,5,7000,45,19,45
20424e1f503b9ceeeee60b717b11ec36,utilidades_domesticas,57,1298,1,1725,100,35,16
2043cae78c8b731c405c7329a05154b2,eletroportateis,52,640,3,750,30,30,30
2044a12ee7346af1ca8f9357bea3fea2,perfumaria,34,169,1,422,23,10,15
20518c6950587eb5e8f02dad2fa0d685,market_place,63,1652,3,200,22,4,15
205204e979a44d5dca4251324f853a46,utilidades_domesticas,56,655,4,950,21,28,21
2052b3c5e08893e567c2fb7778476c75,informatica_acessorios,46,227,1,810,16,10,12
20531b0644a0719b8d506c4db3c56609,utilidades_domesticas,55,375,3,10050,31,61,31
205448428c05215b1d0bd5c9d2a1ee3c,cama_mesa_banho,60,766,1,733,28,2,23
20545c8a1fb497b7e692794159e7afdb,alimentos_bebidas,54,898,1,400,16,8,14
205604b962ebdae1c924e0d14e6e8ac1,moveis_cozinha_area_de_servico_jantar_e_jardim,42,121,1,3875,95,22,22
20566af10fda4783935b8cef249fa4c3,relogios_presentes,39,243,1,500,22,14,21
2056c9497992c9032fdd92346baab6c3,ferramentas_jardim,39,360,1,1800,35,13,31
205cf43d203186d5eb440a791a5b7404,bebes,50,216,2,300,16,5,16
205eda573c0d52a57b83bc9332947b8e,esporte_lazer,30,643,8,700,30,36,20
205f96ff730dd709636da2c7b9cb7ca9,construcao_ferramentas_construcao,59,1319,1,1100,54,10,11
205ff90a4060e651110a277efa4633fd,beleza_saude,52,703,1,150,20,10,20
2068e3435a38f6a3cc95ba89a96378ab,automotivo,58,894,1,3300,35,20,20
206ee9f28d05f04f891e3cef4b220dd1,portateis_casa_forno_e_cafe,51,688,1,1200,25,25,25
207053c7b5b4e03d5e96c0cc64e1aac2,construcao_ferramentas_construcao,60,198,4,700,21,6,24
2072d4792ab7893ddbfc178948e0eb86,casa_conforto_2,60,429,1,1800,35,8,30
20767ba46ff14007ce4ed2cb1c4d546a,cama_mesa_banho,53,309,1,850,16,10,16
2077f60cc760ebe4b478e0b0711c5218,brinquedos,49,1479,2,1100,30,7,23
2078312a2dcf1fcd8a38eabcf5dd033a,moveis_decoracao,54,1045,3,400,50,3,25
207bb2d8180c2c7654872f6fab96e40e,telefonia,30,305,1,100,19,3,11
207cdca64408b55cde28bfa9e62bced9,relogios_presentes,53,402,1,500,22,8,20
208026b3551ff84253421d9f26099f6f,informatica_acessorios,50,1626,1,97,65,3,13
2083a6feb4bbb31f6abc92fc24e468c0,telefonia,56,3135,2,150,19,15,15
2084a7e9b0fac4aca4265ccd0240bd0d,moveis_decoracao,58,446,1,450,29,12,26
2084c51a6e1430640e5acf4443da90f5,industria_comercio_e_negocios,58,527,1,200,16,11,16
20856303113ea417297aa919436cf183,ferramentas_jardim,50,591,3,1450,20,20,20
2085b8256faaa5fa29b2bc321eb053d9,telefonia,59,752,6,200,17,4,12
208c1210f363c82510f5609d5feb0341,pet_shop,59,530,2,450,27,9,26
208e1df130afb08c59c387b356bc149a,moveis_escritorio,58,1317,1,7000,52,52,17
208eaf2a4764834fb8da989159a30a20,cama_mesa_banho,57,289,1,925,36,6,39
209699610264262664b7357184f3b83f,beleza_saude,40,802,2,200,20,10,20
20987b1deed06bb23b0d711f72a1370d,beleza_saude,48,2410,1,1500,20,10,20
2098d8789ee89ca57f6c50977b4ab962,relogios_presentes,32,398,4,300,16,5,11
20992273fc264d0a559e37c346090fe6,informatica_acessorios,51,1246,1,600,16,16,16
209c968305b3c2ab858608fc0b21e7e0,telefonia,41,424,2,200,18,3,12
209d347513cb03998c962964dc046f93,brinquedos,36,517,6,1200,33,24,23
209f718c43a6b301bd760948b9342b7a,automotivo,56,823,4,450,35,5,35
209f9d016dbdb12e4fdbf57e5827fd9c,utilidades_domesticas,56,1080,1,13050,40,40,40
209fa5709fd95c3fac1edddca1d6c505,cama_mesa_banho,46,372,1,1450,34,12,40
20a0eed2151a01394b7656d7269b11db,beleza_saude,26,885,1,500,16,30,11
20a2613eb3b1c3819e733de3e91644de,moveis_decoracao,40,789,1,2850,20,35,20
20a2ade5928c55d0e72c2299091c66e4,esporte_lazer,59,729,5,150,17,15,16
20a3c5e7a7b340a10612559c2a03f68c,automotivo,58,695,6,6325,56,11,32
20a56bb6cee7a1b8e02e245e637e1b8b,fashion_bolsas_e_acessorios,42,139,1,100,16,10,15
20a5aefe5c61d9047acc46a0970e4908,utilidades_domesticas,41,218,1,775,19,26,17
20a64c9ab614812a2634ebbd69bb4a02,cool_stuff,50,1490,3,550,100,6,50
20a67c4242225878d0a014685ab3edaa,malas_acessorios,43,280,5,250,20,11,20
20a8603c265d777e25da064113d556f5,telefonia,59,474,3,475,17,14,14
20ab1de6964467372e314a0e84d6719b,papelaria,59,899,10,1900,40,10,30
20abd285d5491b50603aaea6b4c85e93,automotivo,44,890,1,250,20,15,15
